date,foreign_brand_id,foreign_partner_id,foreign_campaign_id,foreign_landing_id,traffic_source,device_type,user_agent_family,os_family,country,all_clicks,unique_clicks,registrations_count,ftd_count,deposits_count,cr,cftd,cd,rftd
2025-05-18,114,149232,441627,5769,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,3,0,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,5769,fb_android_pwa,Computer,Safari,Mac OS X,AU,0,0,0,0,1,0,0,0,0
2025-05-18,114,149232,441627,5769,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,2,0,0,0,0
2025-05-18,114,149232,441627,10107,fb,Computer,Chrome,Windows,AU,1,1,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,10107,fb,Computer,Edge,Windows,AU,9,1,0,0,2,0,0,200,0
2025-05-18,114,149232,441627,10107,fb,Computer,FacebookBot,Other,US,1,1,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,10107,fb,Phone,Chrome,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,10107,fb,Phone,Chrome Mobile,Android,AU,176,57,30,8,21,52.63,14.04,36.84,26.67
2025-05-18,114,149232,441627,10107,fb,Phone,Facebook,Android,AU,6,5,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,10107,fb,Phone,Facebook,iOS,AU,88,57,24,5,11,42.11,8.77,19.3,20.83
2025-05-18,114,149232,441627,10107,fb,Phone,Instagram,iOS,AU,30,25,13,1,2,52,4,8,7.69
2025-05-18,114,149232,441627,10107,fb,Phone,Mobile Safari,iOS,AU,6,2,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,10107,fb,Phone,Samsung Internet,Android,AU,1,1,1,0,0,100,0,0,0
2025-05-18,114,149232,441627,10107,fb,Tablet,Facebook,iOS,AU,3,2,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,10107,fb_android_pwa,Phone,Mobile Safari,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-18,114,149232,441627,10108,fb,Phone,Chrome Mobile,Android,AU,1,1,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,11763,fb,Computer,FacebookBot,Other,DK,1,1,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,11763,fb,Computer,FacebookBot,Other,IE,1,1,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,11763,fb,Computer,Safari,Mac OS X,AU,6,1,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,11763,fb,Phone,Chrome,Android,AU,3,1,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,11763,fb,Phone,Chrome Mobile,Android,AU,179,43,25,8,18,58.14,18.6,41.86,32
2025-05-18,114,149232,441627,11763,fb,Phone,Edge Mobile,Android,AU,2,1,1,0,0,100,0,0,0
2025-05-18,114,149232,441627,11763,fb,Phone,Facebook,Android,AU,8,5,0,0,0,0,0,0,0
2025-05-18,114,149232,441627,11763,fb,Phone,Facebook,iOS,AU,37,25,15,5,13,60,20,52,33.33
2025-05-18,114,149232,441627,11763,fb,Phone,Instagram,iOS,AU,14,10,8,0,0,80,0,0,0
2025-05-18,114,149232,441627,11763,fb,Phone,Mobile Safari,iOS,AU,9,6,3,0,1,50,0,16.67,0
2025-05-18,114,149232,441627,11763,fb,Tablet,Facebook,iOS,AU,3,2,1,0,0,50,0,0,0
2025-05-18,114,153278,336226,5769,"",Phone,Chrome Mobile,Android,DE,0,0,0,0,2,0,0,0,0
2025-05-18,114,153278,336226,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,7,0,0,0,0
2025-05-18,114,153278,336226,5769,fb,Phone,Chrome Mobile,Android,DE,1,0,0,0,0,0,0,0,0
2025-05-18,114,153278,336227,5769,"",Phone,Mobile Safari,iOS,CA,0,0,0,0,1,0,0,0,0
2025-05-18,114,153278,336227,5769,fb_android,Phone,Mobile Safari,iOS,CA,1,1,0,0,0,0,0,0,0
2025-05-18,114,153278,346143,5769,"",Computer,Chrome,Linux,AU,0,0,0,0,1,0,0,0,0
2025-05-18,114,153278,346143,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,42,0,0,0,0
2025-05-18,114,153278,346143,5769,"",Phone,Facebook,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-18,114,153278,346143,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-18,114,153278,346143,5769,"",Phone,Instagram,Android,AU,0,0,0,0,4,0,0,0,0
2025-05-18,114,153278,346143,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,14,0,0,0,0
2025-05-18,114,153278,346143,5769,"",Phone,Samsung Internet,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-18,114,153278,346143,5769,fb_android,Phone,Chrome,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-18,114,153278,346143,5769,fb_android,Phone,Chrome Mobile,Android,AU,3,0,0,0,0,0,0,0,0
2025-05-18,114,153278,346143,5769,fb_android,Tablet,Mobile Safari UI/WKWebView,iOS,AU,1,1,0,0,0,0,0,0,0
2025-05-18,114,153278,424557,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,1,0,0,0,0
2025-05-18,114,153278,434278,5769,"",Computer,CFNetwork,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-18,114,153278,434962,5769,fb_ios,Phone,Mobile Safari,iOS,AT,4,0,0,0,0,0,0,0,0
2025-05-18,202,149232,383387,4586,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,10,0,0,0,0
2025-05-18,202,149232,385365,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,13,0,0,0,0
2025-05-18,202,149232,392925,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,5,0,0,0,0
2025-05-18,202,149232,392925,4586,fb_ios,Phone,Mobile Safari UI/WKWebView,iOS,AU,9,0,0,0,0,0,0,0,0
2025-05-18,202,153278,346144,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,6,0,0,0,0
2025-05-18,202,153278,346144,4586,fb_android,Phone,Mobile Safari UI/WKWebView,iOS,AU,5,0,0,0,0,0,0,0,0
2025-05-19,114,149232,272460,8957,"",Phone,Mobile Safari UI/WKWebView,iOS,NO,0,0,0,0,2,0,0,0,0
2025-05-19,114,149232,296837,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-19,114,149232,351501,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,6,0,0,0,0
2025-05-19,114,149232,351501,8957,"",Phone,Chrome Mobile WebView,Android,AU,0,0,0,0,5,0,0,0,0
2025-05-19,114,149232,378945,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,13,0,0,0,0
2025-05-19,114,149232,378945,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,2,0,0,0,0
2025-05-19,114,149232,378945,5769,"",Phone,Mobile Safari,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-19,114,149232,378945,5769,fb_android_pwa,Phone,Mobile Safari,iOS,AU,2,0,0,0,0,0,0,0,0
2025-05-19,114,149232,385364,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,9,0,0,0,0
2025-05-19,114,149232,385364,5769,fb_ios,Phone,Mobile Safari UI/WKWebView,iOS,AU,10,3,1,1,1,33.33,33.33,33.33,100
2025-05-19,114,149232,441627,5769,fb,Phone,Chrome Mobile,Android,AU,5,0,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,5769,fb,Phone,Facebook,Android,AU,1,1,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,5769,fb,Phone,Facebook,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-19,114,149232,441627,5769,fb,Phone,Mobile Safari,iOS,AU,2,0,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,5769,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,36,0,0,0,0
2025-05-19,114,149232,441627,10107,fb,Computer,Chrome,Linux,AU,1,1,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,10107,fb,Computer,Chrome,Windows,AU,1,0,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,10107,fb,Computer,Edge,Windows,AU,12,2,0,0,2,0,0,100,0
2025-05-19,114,149232,441627,10107,fb,Computer,Opera,Windows,AU,2,1,1,0,0,100,0,0,0
2025-05-19,114,149232,441627,10107,fb,Phone,Chrome,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,10107,fb,Phone,Chrome Mobile,Android,AU,169,41,24,8,16,58.54,19.51,39.02,33.33
2025-05-19,114,149232,441627,10107,fb,Phone,Edge Mobile,Android,AU,2,0,1,0,0,0,0,0,0
2025-05-19,114,149232,441627,10107,fb,Phone,Facebook,Android,AU,8,4,1,0,0,25,0,0,0
2025-05-19,114,149232,441627,10107,fb,Phone,Facebook,iOS,AU,86,64,31,5,11,48.44,7.81,17.19,16.13
2025-05-19,114,149232,441627,10107,fb,Phone,Instagram,iOS,AU,21,17,9,2,3,52.94,11.76,17.65,22.22
2025-05-19,114,149232,441627,10107,fb,Phone,Mobile Safari,iOS,AU,10,0,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,10107,fb,Phone,Opera Mobile,Android,AU,3,1,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,10107,fb,Phone,Samsung Internet,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,10107,fb,Tablet,Facebook,iOS,AU,5,4,3,1,4,75,25,100,33.33
2025-05-19,114,149232,441627,10107,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-19,114,149232,441627,10107,fb_android_pwa,Phone,Mobile Safari,iOS,AU,0,0,0,0,4,0,0,0,0
2025-05-19,114,149232,441627,10108,fb,Phone,Chrome Mobile,Android,AU,2,2,1,0,0,50,0,0,0
2025-05-19,114,149232,441627,11763,fb,Computer,Chrome,Linux,AU,2,2,2,0,0,100,0,0,0
2025-05-19,114,149232,441627,11763,fb,Computer,Chrome,Windows,AU,1,1,1,1,2,100,100,200,100
2025-05-19,114,149232,441627,11763,fb,Computer,FacebookBot,Other,SE,1,1,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,11763,fb,Computer,Safari,Mac OS X,AU,1,0,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,11763,fb,Phone,Chrome,Android,AU,1,1,1,1,3,100,100,300,100
2025-05-19,114,149232,441627,11763,fb,Phone,Chrome Mobile,Android,AU,312,83,50,13,35,60.24,15.66,42.17,26
2025-05-19,114,149232,441627,11763,fb,Phone,Facebook,Android,AU,12,12,3,0,0,25,0,0,0
2025-05-19,114,149232,441627,11763,fb,Phone,Facebook,iOS,AU,83,48,29,5,20,60.42,10.42,41.67,17.24
2025-05-19,114,149232,441627,11763,fb,Phone,Instagram,Android,AU,5,1,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,11763,fb,Phone,Instagram,iOS,AU,17,15,7,0,0,46.67,0,0,0
2025-05-19,114,149232,441627,11763,fb,Phone,Mobile Safari,iOS,AU,9,7,4,1,1,57.14,14.29,14.29,25
2025-05-19,114,149232,441627,11763,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,2,0,0,0,0,0,0,0,0
2025-05-19,114,149232,441627,11763,fb,Phone,Samsung Internet,Android,AU,1,1,1,0,0,100,0,0,0
2025-05-19,114,149232,441627,11763,fb,Tablet,Facebook,iOS,AU,1,1,1,0,0,100,0,0,0
2025-05-19,114,153278,336226,5769,"",Phone,Chrome Mobile,Android,DE,0,0,0,0,6,0,0,0,0
2025-05-19,114,153278,336226,5769,"",Phone,Instagram,iOS,DE,0,0,0,0,1,0,0,0,0
2025-05-19,114,153278,336226,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,3,0,0,0,0
2025-05-19,114,153278,336226,5769,fb,Phone,Chrome,Android,DE,1,1,0,0,0,0,0,0,0
2025-05-19,114,153278,336226,5769,fb,Phone,Chrome Mobile,Android,DE,5,1,0,0,0,0,0,0,0
2025-05-19,114,153278,336226,5769,fb,Phone,Samsung Internet,Android,DE,1,0,0,0,0,0,0,0,0
2025-05-19,114,153278,336227,5769,fb_android,Phone,Samsung Internet,Android,CA,1,1,0,0,0,0,0,0,0
2025-05-19,114,153278,346143,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,32,0,0,0,0
2025-05-19,114,153278,346143,5769,"",Phone,Facebook,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-19,114,153278,346143,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,30,0,0,0,0
2025-05-19,114,153278,346143,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,9,0,0,0,0
2025-05-19,114,153278,346143,5769,"",Phone,Samsung Internet,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-19,114,153278,346143,5769,fb_android,Computer,Chrome,Linux,AU,1,0,0,0,0,0,0,0,0
2025-05-19,114,153278,346143,5769,fb_android,Phone,Chrome Mobile,Android,AU,6,1,0,0,1,0,0,100,0
2025-05-19,114,153278,424557,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,7,0,0,0,0
2025-05-19,114,153278,434278,5769,"",Computer,CFNetwork,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-19,114,153278,434962,5769,"",Phone,Mobile Safari,iOS,AT,0,0,0,0,2,0,0,0,0
2025-05-19,114,153278,434962,5769,fb_ios,Phone,Mobile Safari,iOS,AT,12,0,0,0,0,0,0,0,0
2025-05-19,202,149232,320302,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,2,0,0,0,0
2025-05-19,202,149232,370062,4586,"",Computer,Chrome,Mac OS X,DE,0,0,0,0,1,0,0,0,0
2025-05-19,202,149232,383387,4586,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,14,0,0,0,0
2025-05-19,202,149232,385365,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,20,0,0,0,0
2025-05-19,202,149232,392925,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,4,0,0,0,0
2025-05-19,202,149232,392925,4586,fb_ios,Phone,Mobile Safari UI/WKWebView,iOS,AU,17,0,0,0,0,0,0,0,0
2025-05-19,202,153278,346144,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-19,202,153278,346144,4586,fb_android,Phone,Chrome Mobile,Android,AU,1,1,0,0,0,0,0,0,0
2025-05-20,114,149232,272460,8957,"",Phone,Mobile Safari UI/WKWebView,iOS,NO,0,0,0,0,3,0,0,0,0
2025-05-20,114,149232,283621,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-20,114,149232,296837,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,4,0,0,0,0
2025-05-20,114,149232,351501,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,6,0,0,0,0
2025-05-20,114,149232,351501,8957,"",Phone,Chrome Mobile WebView,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-20,114,149232,378945,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,37,0,0,0,0
2025-05-20,114,149232,378945,5769,"",Phone,Facebook,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-20,114,149232,378945,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,2,0,0,0,0,0,0,0,0
2025-05-20,114,149232,378945,5769,fb_android_pwa,Phone,Mobile Safari,iOS,AU,1,0,0,0,0,0,0,0,0
2025-05-20,114,149232,378945,8728,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-20,114,149232,385364,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,8,0,0,0,0
2025-05-20,114,149232,441627,5769,fb,Phone,Chrome Mobile,Android,AU,13,6,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,5769,fb,Phone,Mobile Safari,iOS,AU,4,0,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,5769,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,6,0,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-20,114,149232,441627,5769,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,2,0,0,0,0
2025-05-20,114,149232,441627,10107,fb,Computer,Chrome,Windows,AU,16,3,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,10107,fb,Computer,Edge,Windows,AU,1,1,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,10107,fb,Phone,Chrome,Android,AU,2,1,1,0,0,100,0,0,0
2025-05-20,114,149232,441627,10107,fb,Phone,Chrome Mobile,Android,AU,131,31,18,3,9,58.06,9.68,29.03,16.67
2025-05-20,114,149232,441627,10107,fb,Phone,Edge Mobile,Android,AU,5,0,0,1,1,0,0,0,0
2025-05-20,114,149232,441627,10107,fb,Phone,Facebook,Android,AU,4,4,1,0,0,25,0,0,0
2025-05-20,114,149232,441627,10107,fb,Phone,Facebook,iOS,AU,34,18,4,6,15,22.22,33.33,83.33,150
2025-05-20,114,149232,441627,10107,fb,Phone,Instagram,iOS,AU,9,5,3,1,1,60,20,20,33.33
2025-05-20,114,149232,441627,10107,fb,Phone,Mobile Safari,iOS,AU,9,0,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,10107,fb,Tablet,Facebook,iOS,AU,2,1,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,10107,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,4,0,0,0,0
2025-05-20,114,149232,441627,10107,fb_android_pwa,Phone,Mobile Safari,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-20,114,149232,441627,10108,fb,Computer,Chrome,Mac OS X,UA,1,1,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,10108,fb,Computer,TelegramBot,Other,GB,1,1,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,10108,fb,Phone,Chrome Mobile,Android,AU,7,0,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,10108,fb,Phone,Facebook,iOS,AU,1,1,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,11763,fb,Computer,Chrome,Linux,AU,1,1,1,0,0,100,0,0,0
2025-05-20,114,149232,441627,11763,fb,Computer,Chrome,Windows,AU,0,0,0,0,6,0,0,0,0
2025-05-20,114,149232,441627,11763,fb,Computer,Edge,Windows,AU,10,4,3,0,0,75,0,0,0
2025-05-20,114,149232,441627,11763,fb,Computer,FacebookBot,Other,US,17,17,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,11763,fb,Computer,Safari,Mac OS X,AU,1,1,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,11763,fb,Phone,Chrome,Android,AU,2,1,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,11763,fb,Phone,Chrome Mobile,Android,AU,442,117,70,16,38,59.83,13.68,32.48,22.86
2025-05-20,114,149232,441627,11763,fb,Phone,Edge Mobile,Android,AU,2,2,2,1,2,100,50,100,50
2025-05-20,114,149232,441627,11763,fb,Phone,Facebook,Android,AU,11,11,3,2,7,27.27,18.18,63.64,66.67
2025-05-20,114,149232,441627,11763,fb,Phone,Facebook,iOS,AU,141,79,32,8,13,40.51,10.13,16.46,25
2025-05-20,114,149232,441627,11763,fb,Phone,Instagram,iOS,AU,40,25,13,3,9,52,12,36,23.08
2025-05-20,114,149232,441627,11763,fb,Phone,Mobile Safari,iOS,AU,26,14,4,0,2,28.57,0,14.29,0
2025-05-20,114,149232,441627,11763,fb,Phone,Samsung Internet,Android,AU,2,0,0,0,0,0,0,0,0
2025-05-20,114,149232,441627,11763,fb,Tablet,Facebook,iOS,AU,7,3,1,0,3,33.33,0,100,0
2025-05-20,114,149232,441631,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-20,114,149232,441631,10108,fb_android_pwa,Computer,TelegramBot,Other,GB,1,1,0,0,0,0,0,0,0
2025-05-20,114,149232,441631,10108,fb_android_pwa,Phone,Chrome Mobile,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-20,114,149232,441631,10108,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-20,114,153278,336226,5769,"",Phone,Chrome Mobile,Android,DE,0,0,0,0,18,0,0,0,0
2025-05-20,114,153278,336226,5769,"",Phone,Chrome Mobile WebView,Android,DE,0,0,0,0,1,0,0,0,0
2025-05-20,114,153278,336226,5769,"",Phone,Instagram,iOS,DE,0,0,0,0,1,0,0,0,0
2025-05-20,114,153278,336226,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,3,0,0,0,0
2025-05-20,114,153278,336226,5769,"",Phone,Samsung Internet,Android,DE,0,0,0,0,4,0,0,0,0
2025-05-20,114,153278,336226,5769,fb,Phone,Chrome Mobile,Android,DE,22,1,0,0,0,0,0,0,0
2025-05-20,114,153278,336226,5769,fb,Phone,Samsung Internet,Android,DE,1,0,0,0,0,0,0,0,0
2025-05-20,114,153278,336227,5769,"",Phone,Chrome Mobile,Android,CA,0,0,0,0,1,0,0,0,0
2025-05-20,114,153278,346143,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,27,0,0,0,0
2025-05-20,114,153278,346143,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,10,0,0,0,0
2025-05-20,114,153278,346143,5769,"",Phone,Instagram,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-20,114,153278,346143,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,23,0,0,0,0
2025-05-20,114,153278,346143,5769,"",Phone,Samsung Internet,Android,AU,0,0,0,0,4,0,0,0,0
2025-05-20,114,153278,346143,5769,fb_android,Phone,Chrome,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-20,114,153278,346143,5769,fb_android,Phone,Chrome Mobile,Android,AU,30,1,0,0,4,0,0,400,0
2025-05-20,114,153278,360313,5769,fb,Phone,Mobile Safari,iOS,CH,1,0,0,0,0,0,0,0,0
2025-05-20,114,153278,424557,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,3,0,0,0,0
2025-05-20,114,153278,434960,5769,fb,Phone,Samsung Internet,Android,AT,2,0,0,0,0,0,0,0,0
2025-05-20,114,153278,434962,5769,fb_ios,Phone,Mobile Safari,iOS,AT,4,0,0,0,0,0,0,0,0
2025-05-20,202,149232,320295,4586,"",Phone,Chrome Mobile WebView,Android,AU,0,0,0,0,5,0,0,0,0
2025-05-20,202,149232,320302,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,13,0,0,0,0
2025-05-20,202,149232,383387,4586,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,18,0,0,0,0
2025-05-20,202,149232,383387,4586,"",Phone,Facebook,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-20,202,149232,383387,4586,fb_android_pwa,Phone,Chrome Mobile,Android,AU,2,2,0,0,0,0,0,0,0
2025-05-20,202,149232,385365,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,9,0,0,0,0
2025-05-20,202,149232,392925,4586,fb_ios,Phone,Mobile Safari UI/WKWebView,iOS,AU,6,0,0,0,0,0,0,0,0
2025-05-20,202,153278,346144,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,6,0,0,0,0
2025-05-20,202,153278,346144,4586,fb_android,Phone,Mobile Safari UI/WKWebView,iOS,AU,1,0,0,0,0,0,0,0,0
2025-05-20,202,153278,359288,4586,fb,Phone,Mobile Safari,iOS,FR,1,1,0,0,0,0,0,0,0
2025-05-21,114,149232,269435,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-21,114,149232,290117,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,2,0,0,0,0
2025-05-21,114,149232,351501,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-21,114,149232,351501,8957,"",Phone,Chrome Mobile WebView,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-21,114,149232,378945,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,30,0,0,0,0
2025-05-21,114,149232,378945,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-21,114,149232,378945,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,8,1,0,0,0,0,0,0,0
2025-05-21,114,149232,378945,8728,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-21,114,149232,385364,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,20,0,0,0,0
2025-05-21,114,149232,441627,5769,fb,Computer,Chrome,Windows,AU,3,0,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,5769,fb,Phone,Chrome Mobile,Android,AU,4,1,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,5769,fb,Phone,Facebook,iOS,AU,0,0,0,0,2,0,0,0,0
2025-05-21,114,149232,441627,5769,fb,Phone,Mobile Safari,iOS,AU,2,0,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,5769,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,1,0,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-21,114,149232,441627,5769,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,15,0,0,0,0
2025-05-21,114,149232,441627,10107,fb,Computer,Chrome,Linux,AU,1,1,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,10107,fb,Computer,Chrome,Windows,AU,1,0,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,10107,fb,Computer,Edge,Windows,AU,10,0,0,0,2,0,0,0,0
2025-05-21,114,149232,441627,10107,fb,Phone,Chrome Mobile,Android,AU,87,7,3,1,11,42.86,14.29,157.14,33.33
2025-05-21,114,149232,441627,10107,fb,Phone,Edge Mobile,Android,AU,2,1,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,10107,fb,Phone,Facebook,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,10107,fb,Phone,Facebook,iOS,AU,2,0,0,0,5,0,0,0,0
2025-05-21,114,149232,441627,10107,fb,Phone,Instagram,iOS,AU,2,1,1,0,1,100,0,100,0
2025-05-21,114,149232,441627,10107,fb,Phone,Mobile Safari,iOS,AU,5,2,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,10107,fb,Phone,Samsung Internet,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,10107,fb_android_pwa,Phone,Chrome Mobile,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-21,114,149232,441627,10107,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,17,0,0,0,0
2025-05-21,114,149232,441627,10108,fb,Phone,Chrome Mobile,Android,AU,2,0,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,10108,fb,Phone,Facebook,iOS,AU,4,2,2,0,0,100,0,0,0
2025-05-21,114,149232,441627,11763,fb,Computer,Chrome,Linux,AU,2,2,0,0,0,0,0,0,0
2025-05-21,114,149232,441627,11763,fb,Computer,Chrome,Mac OS X,AU,1,1,1,1,2,100,100,200,100
2025-05-21,114,149232,441627,11763,fb,Computer,Chrome,Windows,AU,1,1,1,1,11,100,100,1100,100
